NO2 (ug/m3),CO (ug/m3),O3 (ug/m3),NO (ug/m3),TEMP (C),HUM (%RH),PRES (hPa),Uptime (s),Date
30.3,1576.6,-3,89.9,19.6,78.6,851.8,190245,2022-06-01T08:08:21.204Z
30.3,1587.4,-3.6,89.9,19.6,78.7,851.8,190305,2022-06-01T08:09:21.218Z
30.9,1599.1,-3.6,91.9,19.5,79,851.8,190365,2022-06-01T08:10:21.223Z
30.9,1605.5,-4.4,92,19.5,79.3,851.8,190425,2022-06-01T08:11:21.237Z
30.9,1611.9,-4.4,91.9,19.5,79.5,851.8,190485,2022-06-01T08:12:21.247Z
30.9,1618.4,-4.4,91.9,19.4,79.6,851.7,190545,2022-06-01T08:13:21.261Z
30.9,1626.6,-3.8,92,19.4,79.8,851.7,190605,2022-06-01T08:14:21.274Z
30.9,1629,-3.8,92,19.4,80.1,851.7,190665,2022-06-01T08:15:21.288Z
30.9,1635.5,-3.8,92,19.4,79.9,851.7,190725,2022-06-01T08:16:21.296Z
30.9,1641.1,-3.8,92.9,19.4,79.8,851.7,190785,2022-06-01T08:17:21.291Z
31.6,1641.3,-4.4,92.7,19.4,79.4,851.7,190845,2022-06-01T08:18:21.292Z
31.6,1640.8,0.8,92.4,19.4,79.5,851.7,190905,2022-06-01T08:19:21.300Z
32.2,1638.1,1.2,92.4,19.4,79.2,851.7,190965,2022-06-01T08:20:21.303Z
32.2,1635.8,1,92.2,19.4,79.3,851.7,191025,2022-06-01T08:21:21.317Z
31.6,1633.4,0.4,92.2,19.4,79.6,851.7,191085,2022-06-01T08:22:21.328Z
31.6,1628.9,-4.4,92.1,19.4,79.3,851.7,191145,2022-06-01T08:23:21.337Z
31.6,1624.8,1.2,92.1,19.4,79.4,851.7,191205,2022-06-01T08:24:21.358Z
31.6,1621.9,-4.4,92.1,19.4,79.9,851.7,191265,2022-06-01T08:25:21.370Z
31.6,1620.4,-4.4,92.1,19.4,79.9,851.7,191325,2022-06-01T08:26:21.379Z
31.6,1618.9,-4.4,91.9,19.4,79.8,851.7,191384,2022-06-01T08:27:21.397Z
31.6,1617.1,-3.8,91.9,19.4,79.9,851.7,191444,2022-06-01T08:28:21.406Z
31.6,1619.6,-4.4,91.9,19.4,79.6,851.6,191504,2022-06-01T08:29:21.409Z
30.9,1614.2,0.8,91.5,19.4,80,851.7,191564,2022-06-01T08:30:21.414Z
31.6,1617.1,-3.4,91.4,19.4,79.8,851.7,191624,2022-06-01T08:31:21.417Z
31.6,1617.7,-4.4,91.5,19.4,80.1,851.7,191684,2022-06-01T08:32:21.427Z
31.6,1613.3,1.2,91.2,19.3,80.4,851.7,191744,2022-06-01T08:33:21.429Z
31.6,1609.2,0.8,91,19.3,80.1,851.7,191804,2022-06-01T08:34:21.437Z
31.6,1607.7,0.8,91,19.4,80,851.7,191864,2022-06-01T08:35:21.438Z
31.6,1607.2,0.8,91,19.4,79.9,851.7,191924,2022-06-01T08:36:21.450Z
31.6,1605.1,0.8,91,19.4,79.9,851.7,191984,2022-06-01T08:37:21.467Z
31.6,1602.5,1.2,91,19.4,80.4,851.7,192044,2022-06-01T08:38:21.464Z
31.6,1602.5,0.8,91,19.4,80.5,851.7,192104,2022-06-01T08:39:21.482Z
31.6,1602.7,0.8,91.2,19.4,80.7,851.7,192164,2022-06-01T08:40:21.488Z
31.6,1602.8,0.8,91.4,19.4,80.7,851.7,192224,2022-06-01T08:41:21.494Z
31.6,1603.7,0.8,91.5,19.4,80.7,851.7,192284,2022-06-01T08:42:21.499Z
31.6,1604,0.2,91.7,19.4,80.7,851.7,192344,2022-06-01T08:43:21.506Z
30.9,1600.5,0.2,91.5,19.4,80.7,851.7,192404,2022-06-01T08:44:21.514Z
30.9,1598.6,0.8,91.7,19.4,80.6,851.7,192464,2022-06-01T08:45:21.529Z
30.9,1599.1,0.8,92.2,19.4,80.3,851.7,192524,2022-06-01T08:46:21.540Z
30.9,1601.3,0.2,93.1,19.5,80,851.7,192584,2022-06-01T08:47:21.553Z
30.3,1605.5,0.2,94.1,19.5,80,851.7,192644,2022-06-01T08:48:21.564Z
30.9,1615.7,-4.6,96,19.5,80,851.7,192704,2022-06-01T08:49:21.586Z
31.6,1628.4,1.2,97.2,19.5,80.1,851.7,192764,2022-06-01T08:50:21.581Z
31.6,1640.2,0.2,98.2,19.5,80.3,851.7,192824,2022-06-01T08:51:21.595Z
31.6,1643.7,-0.2,98.3,19.5,80.3,851.7,192884,2022-06-01T08:52:21.602Z
30.9,1622.5,-1,97,19.5,79.1,851.7,192944,2022-06-01T08:53:21.607Z
30.3,1592.1,-0.8,93.6,19.5,78.9,851.7,193004,2022-06-01T08:54:21.614Z
30.3,1562.5,0,91.9,19.5,78.7,851.7,193064,2022-06-01T08:55:21.628Z
29.5,1529.8,-0.8,90.2,19.5,78.5,851.7,193124,2022-06-01T08:56:21.635Z
29.5,1502.9,-0.2,88.9,19.4,78.7,851.7,193183,2022-06-01T08:57:21.644Z
29.5,1478,-0.4,88,19.4,78.7,851.7,193243,2022-06-01T08:58:21.664Z
28.8,1452.7,-0.8,86.7,19.4,78.7,851.7,193303,2022-06-01T08:59:21.660Z
28.8,1428.6,0,85.6,19.4,78.6,851.7,193363,2022-06-01T09:00:21.689Z
28.2,1404.9,-0.8,84.4,19.4,78.4,851.7,193423,2022-06-01T09:01:21.689Z
27.4,1379.2,-0.4,82.9,19.4,78.2,851.7,193483,2022-06-01T09:02:21.716Z
26.8,1354.9,0.4,81.5,19.4,78.2,851.6,193543,2022-06-01T09:03:21.729Z
26.8,1333.1,0.6,80.1,19.4,78.3,851.6,193603,2022-06-01T09:04:21.730Z
26.8,1313.8,0.6,79,19.4,78.3,851.7,193663,2022-06-01T09:05:21.730Z
26.8,1297.3,0.6,78.1,19.4,78.4,851.7,193723,2022-06-01T09:06:21.757Z
26.1,1283.1,-0.4,77.5,19.4,78.3,851.7,193783,2022-06-01T09:07:21.767Z
26.1,1268,0,76.8,19.4,78.4,851.8,193843,2022-06-01T09:08:21.772Z
25.3,1254,-0.2,75.8,19.4,78.3,851.8,193903,2022-06-01T09:09:21.786Z
25.3,1240,0.6,75.1,19.4,78.1,851.8,193963,2022-06-01T09:10:21.806Z
25.3,1227.1,0.6,74.4,19.4,78.2,851.8,194023,2022-06-01T09:11:21.805Z
25.3,1211.6,0,73.5,19.4,78.1,851.8,194083,2022-06-01T09:12:21.823Z
25.3,1196.5,-0.2,73,19.4,78.2,851.8,194143,2022-06-01T09:13:21.834Z
25.3,1174.5,-0.4,71.9,19.4,77.3,851.8,194203,2022-06-01T09:14:21.829Z
25.3,1154.4,-0.2,71,19.4,77,851.8,194263,2022-06-01T09:15:21.841Z
24.7,1136.5,0,70.3,19.3,77.2,851.8,194323,2022-06-01T09:16:21.843Z
24,1115.2,0.2,69.4,19.3,77.2,851.8,194383,2022-06-01T09:17:21.845Z
24,1093.1,0.6,68.4,19.3,77,851.8,194443,2022-06-01T09:18:21.851Z
24,1074.4,0.2,67.8,19.3,77.1,851.8,194503,2022-06-01T09:19:21.856Z
24,1057.7,0.6,66.9,19.3,77.1,851.8,194563,2022-06-01T09:20:21.867Z
24,1042.5,0.2,66.2,19.3,77.2,851.8,194623,2022-06-01T09:21:21.861Z
24.7,1062.1,1.2,67.3,19.2,78.5,851.9,194683,2022-06-01T09:22:21.865Z
24,1056.7,-0.6,67.3,19.3,77.3,851.8,194743,2022-06-01T09:23:21.864Z
22.6,1040.9,0.2,67.2,19.2,76.1,851.8,194803,2022-06-01T09:24:21.882Z
22.6,1018.9,-4.2,65.8,19.2,76.1,851.8,194863,2022-06-01T09:25:21.905Z
22.6,994.8,-4.6,64.5,19.2,76,851.9,194923,2022-06-01T09:26:21.958Z
22.6,994.8,-4.6,64.5,19.2,76,851.9,194982,2022-06-01T09:27:21.896Z
22.6,975,-4.6,63.5,19.2,76.2,851.9,195042,2022-06-01T09:28:21.909Z
23.2,967.4,-4.6,63.8,19.2,76.6,851.9,195102,2022-06-01T09:29:21.919Z
23.2,961.3,0.6,63.9,19.2,76.9,851.9,195162,2022-06-01T09:30:21.932Z
23.2,954.2,0.4,64.4,19.2,76.9,851.9,195222,2022-06-01T09:31:21.948Z
23.2,948.3,0.6,64.8,19.2,76.8,851.9,195282,2022-06-01T09:32:21.958Z
24,949,1,65.3,19.2,76.9,851.9,195342,2022-06-01T09:33:21.971Z
24.7,954.1,1,66,19.3,77.3,851.9,195402,2022-06-01T09:34:21.990Z
24.7,961.2,0.2,66.8,19.2,77.7,851.9,195462,2022-06-01T09:35:22.000Z
24.7,966.7,0.4,67.5,19.2,77.6,851.9,195522,2022-06-01T09:36:22.014Z
24.7,975.1,1.2,68.5,19.2,77.9,851.9,195582,2022-06-01T09:37:22.021Z
24.7,983,-4.4,69.2,19.2,78,851.9,195642,2022-06-01T09:38:22.028Z
24.7,990.1,-4.4,70.2,19.2,77.9,851.9,195702,2022-06-01T09:39:22.040Z
24.7,1001,-4.4,71.3,19.3,77.9,851.9,195762,2022-06-01T09:40:22.047Z
25.3,1012.5,-4,71.9,19.3,77.8,851.9,195822,2022-06-01T09:41:22.053Z
25.3,1023.5,-4.2,72.9,19.3,77.9,851.9,195882,2022-06-01T09:42:22.061Z
25.3,1036.4,-3.6,74,19.3,77.9,852,195942,2022-06-01T09:43:22.072Z
26.1,1055.8,-3.4,76.1,19.3,78,851.9,196002,2022-06-01T09:44:22.082Z
26.1,1074.7,-3.6,78.3,19.3,78,852,196062,2022-06-01T09:45:22.102Z
26.1,1094.9,-3.4,80.6,19.3,77.9,852,196122,2022-06-01T09:46:22.110Z
27.4,1128.7,-3.4,84.6,19.3,78.2,852,196182,2022-06-01T09:47:22.118Z
27.4,1140,-4.2,85.7,19.3,78.5,851.9,196242,2022-06-01T09:48:22.130Z
27.4,1154.5,-3.6,87.2,19.3,78.9,851.9,196302,2022-06-01T09:49:22.139Z
27.4,1174,-3.6,90.7,19.3,79.2,851.9,196362,2022-06-01T09:50:22.156Z
27.4,1204.7,-3.2,93,19.3,79,852,196422,2022-06-01T09:51:22.158Z
27.4,1231.2,-3.2,93,19.3,78.9,851.9,196482,2022-06-01T09:52:22.157Z
27.4,1250.5,-2.8,94.4,19.3,78.8,852,196542,2022-06-01T09:53:22.159Z
27.4,1268.4,-2.8,95.5,19.3,78.7,852,196602,2022-06-01T09:54:22.171Z
28.2,1279.7,-2.8,95.7,19.3,78.8,852,196662,2022-06-01T09:55:22.178Z
28.2,1289.3,-2.8,98.1,19.3,79,852,196722,2022-06-01T09:56:22.205Z
28.2,1299.9,-2.8,98.5,19.3,79.4,852,196782,2022-06-01T09:57:22.186Z
28.2,1299.9,-2.8,98.5,19.3,79.4,852,196841,2022-06-01T09:58:22.187Z
28.2,1310.5,-2.8,98.7,19.3,79.5,852,196901,2022-06-01T09:59:22.198Z
28.2,1323,-2.8,99.5,19.3,79.4,852,196961,2022-06-01T10:00:22.213Z
28.2,1334.2,-3.2,99.7,19.3,79.3,852,197021,2022-06-01T10:01:22.232Z
28.2,1344.7,-3.6,100.1,19.3,79.1,852,197081,2022-06-01T10:02:22.236Z
28.8,1353.4,-3.6,100.5,19.3,79.1,852,197141,2022-06-01T10:03:22.255Z
28.8,1360.8,-4.4,100.6,19.3,79.1,852,197201,2022-06-01T10:04:22.270Z
28.8,1367.6,-4,101,19.3,79.1,852,197261,2022-06-01T10:05:22.289Z
28.8,1374.6,-4,101.1,19.3,79,852,197321,2022-06-01T10:06:22.296Z
28.8,1396,-3.4,102.7,19.2,79.5,852,197381,2022-06-01T10:07:22.305Z
28.8,1402.9,-3.4,102.8,19.2,79.6,852,197441,2022-06-01T10:08:22.318Z
28.8,1407.3,-3.4,102.7,19.2,79.7,852,197501,2022-06-01T10:09:22.330Z
28.8,1410.6,-4,102.7,19.2,79.7,852,197561,2022-06-01T10:10:22.343Z
28.8,1413.5,-4,102.7,19.3,79.5,852,197621,2022-06-01T10:11:22.349Z
28.8,1414.2,-4.4,102.7,19.3,79.2,852,197681,2022-06-01T10:12:22.357Z
28.8,1412.3,-4.4,100.6,19.3,78.9,852,197741,2022-06-01T10:13:22.353Z
28.8,1411.5,-4.4,100.6,19.3,78.7,852,197801,2022-06-01T10:14:22.366Z
28.8,1407.7,-4.4,100.5,19.3,78.6,852,197861,2022-06-01T10:15:22.379Z
28.8,1408.6,-4.4,100.6,19.3,78.5,852,197921,2022-06-01T10:16:22.386Z
29.5,1424.1,-4,101.7,19.3,78.9,852,197981,2022-06-01T10:17:22.396Z
29.5,1440.8,-4,104.7,19.3,79,852,198041,2022-06-01T10:18:22.404Z
29.5,1453.2,-3.4,105.6,19.3,79.2,852,198101,2022-06-01T10:19:22.411Z
29.5,1454.8,-3.4,105.6,19.3,79.1,852,198161,2022-06-01T10:20:22.423Z
29.5,1454.9,-2.4,103.8,19.3,78.9,852,198221,2022-06-01T10:21:22.434Z
29.5,1458.7,-2.4,105.7,19.3,79.2,852,198281,2022-06-01T10:22:22.430Z
29.5,1459.6,-3,105.6,19.3,79.1,852,198341,2022-06-01T10:23:22.434Z
29.5,1458.3,-3,105.1,19.3,79.1,852,198401,2022-06-01T10:24:22.441Z
29.5,1464.7,-2.4,105.6,19.3,79.6,852.1,198461,2022-06-01T10:25:22.451Z
29.5,1489,-2,107.1,19.3,80.4,852.1,198521,2022-06-01T10:26:22.459Z
29.5,1523.4,-2,109.7,19.3,80.7,852.1,198581,2022-06-01T10:27:22.507Z
29.5,1523.4,-2,109.7,19.3,80.7,852.1,198640,2022-06-01T10:28:22.461Z
30.3,1578.4,-1,113.1,19.2,80.7,852.1,198700,2022-06-01T10:29:22.456Z
30.3,1639,-2,116.4,19.2,80.9,852.1,198760,2022-06-01T10:30:22.478Z
30.3,1674.5,-1.6,118.2,19.3,80.5,852.1,198820,2022-06-01T10:31:22.475Z
30.3,1743.7,-1,122.4,19.2,80.3,852.1,198880,2022-06-01T10:32:22.486Z
30.3,1784,-0.6,125,19.2,80.5,852.1,198940,2022-06-01T10:33:22.484Z
30.3,1814.5,-1.6,126.5,19.2,80.4,852.1,199000,2022-06-01T10:34:22.503Z
30.3,1828.2,-2,126.9,19.3,79.9,852.1,199060,2022-06-01T10:35:22.510Z
30.3,1838.3,-2.4,127,19.3,79.7,852.1,199120,2022-06-01T10:36:22.523Z
30.3,1847.9,-2,127.2,19.3,79.4,852.1,199180,2022-06-01T10:37:22.530Z
29.5,1853.2,-2.4,126.9,19.3,79.7,852.1,199240,2022-06-01T10:38:22.528Z
29.5,1833.6,-1.6,125.3,19.3,79.2,852.1,199300,2022-06-01T10:39:22.542Z
28.8,1818.9,-2,122.1,19.3,78.8,852.1,199360,2022-06-01T10:40:22.564Z
28.8,1812.4,-1.6,121.2,19.3,78.8,852.1,199420,2022-06-01T10:41:22.561Z
28.8,1802.3,-2.4,119.7,19.4,78.4,852.1,199480,2022-06-01T10:42:22.580Z
28.8,1794,-3.4,118.3,19.4,78.4,852.1,199540,2022-06-01T10:43:22.600Z
28.8,1791.4,-4,117.2,19.4,78.1,852.1,199600,2022-06-01T10:44:22.607Z
28.2,1783.3,1.2,115.9,19.4,77.9,852.1,199660,2022-06-01T10:45:22.626Z
27.4,1779.1,-4.6,115.1,19.4,78,852.1,199720,2022-06-01T10:46:22.636Z
27.4,1769.3,-4.2,113.9,19.4,78.1,852.2,199780,2022-06-01T10:47:22.642Z
27.4,1757.6,-4.6,112.9,19.4,78.1,852.1,199840,2022-06-01T10:48:22.656Z
26.8,1723.9,0.6,110.3,19.4,77.3,852.1,199900,2022-06-01T10:49:22.677Z
26.1,1679.9,0.8,107.5,19.4,76.9,852.1,199960,2022-06-01T10:50:22.681Z
25.3,1630.1,0.8,104.7,19.4,76.8,852.1,200020,2022-06-01T10:51:22.701Z
25.3,1584.1,-4.2,102,19.4,76.7,852.1,200080,2022-06-01T10:52:22.713Z
25.3,1544.1,-4.2,99.7,19.4,76.8,852.2,200140,2022-06-01T10:53:22.721Z
25.3,1510,-4.6,97.9,19.4,77,852.2,200200,2022-06-01T10:54:22.729Z
25.3,1490.7,-4.2,96.9,19.4,77.2,852.2,200260,2022-06-01T10:55:22.744Z
25.3,1495.4,-4.2,97.1,19.4,77.7,852.2,200320,2022-06-01T10:56:22.746Z
26.1,1525,-4,99,19.4,78.7,852.2,200380,2022-06-01T10:57:22.752Z
26.1,1553,-4.6,100.3,19.4,78.7,852.2,200440,2022-06-01T10:58:22.755Z
26.1,1575.4,-4.6,101.5,19.4,78.4,852.2,200499,2022-06-01T10:59:22.757Z
25.3,1594.3,-4.6,102.7,19.4,77.5,852.3,200559,2022-06-01T11:00:22.771Z
24.7,1604.2,-4,103.3,19.5,77.2,852.3,200619,2022-06-01T11:01:22.785Z
24.7,1614.8,-3.6,104.1,19.5,77,852.3,200679,2022-06-01T11:02:22.795Z
24.7,1626.8,-3.2,104.8,19.5,76.9,852.3,200739,2022-06-01T11:03:22.807Z
24.7,1635.9,-3.2,105.6,19.5,77.4,852.3,200799,2022-06-01T11:04:22.821Z
24.7,1648.2,-3.2,106.6,19.5,77.6,852.4,200859,2022-06-01T11:05:22.834Z
24,1657.5,-3.2,107.1,19.5,77.6,852.4,200919,2022-06-01T11:06:22.851Z
24,1654,-2.8,107.1,19.5,77.3,852.4,200979,2022-06-01T11:07:22.866Z
24,1653.5,-2.8,107.3,19.5,77.3,852.4,201039,2022-06-01T11:08:22.864Z
24,1653.8,-2.2,107.3,19.5,76.9,852.4,201099,2022-06-01T11:09:22.885Z
23.2,1644.7,-2.2,107.1,19.5,77,852.4,201159,2022-06-01T11:10:22.898Z
23.2,1645,-1.2,107.3,19.5,77.3,852.4,201219,2022-06-01T11:11:22.892Z
23.2,1633.1,-1.2,106.8,19.4,77.1,852.4,201279,2022-06-01T11:12:22.903Z
23.2,1618.1,-1.8,106.2,19.4,77.4,852.4,201339,2022-06-01T11:13:22.912Z
23.2,1606.9,-1.8,105.7,19.3,77.7,852.5,201399,2022-06-01T11:14:22.926Z
23.2,1598,-1.8,105.6,19.3,77.7,852.5,201459,2022-06-01T11:15:22.932Z
23.2,1599.8,-2.2,106.1,19.3,77.7,852.5,201519,2022-06-01T11:16:22.945Z
23.2,1603.6,-2.2,106.6,19.2,77.9,852.6,201579,2022-06-01T11:17:22.956Z
23.2,1607.3,-2.2,107.3,19.2,78,852.6,201639,2022-06-01T11:18:22.973Z
23.2,1613.9,-2.2,108,19.2,77.2,852.6,201699,2022-06-01T11:19:22.985Z
23.2,1627.1,-2.2,109,19.2,77.2,852.7,201759,2022-06-01T11:20:22.987Z
23.2,1634.1,-1.2,109.7,19.1,77.5,852.7,201819,2022-06-01T11:21:23.005Z
23.2,1647.3,-1.2,110.6,19.1,78,852.7,201879,2022-06-01T11:22:23.000Z
22.6,1653.9,-1.2,111.4,19,78.4,852.7,201939,2022-06-01T11:23:23.014Z
22.6,1652.8,0,111.6,19,78,852.7,201999,2022-06-01T11:24:23.020Z
22.6,1652.4,0,111.8,18.9,78.4,852.7,202059,2022-06-01T11:25:23.032Z
22.6,1643.1,-0.6,111.4,18.9,78,852.7,202119,2022-06-01T11:26:23.031Z
21.9,1625.9,-0.6,110.6,18.9,77.8,852.7,202179,2022-06-01T11:27:23.043Z
21.3,1616.8,0.4,110.6,18.9,78,852.7,202239,2022-06-01T11:28:23.057Z
20.3,1605.6,1.2,110.5,18.9,77.6,852.7,202299,2022-06-01T11:29:23.063Z
19.6,1589.2,-4.2,110,18.9,77.5,852.8,202359,2022-06-01T11:30:23.071Z
19.6,1561.5,-3.6,108.5,19,76.7,852.8,202418,2022-06-01T11:31:23.075Z
19.6,1523.9,-4.2,106.3,19,76.2,852.8,202478,2022-06-01T11:32:23.086Z
19,1487.6,-4.6,104.3,19,75.8,852.8,202538,2022-06-01T11:33:23.091Z
19,1446.4,-3.8,102,19,75.5,852.8,202598,2022-06-01T11:34:23.104Z
18.2,1410.2,-3.8,99.7,19,75.7,852.8,202658,2022-06-01T11:35:23.116Z
17.5,1388.3,-3,98.1,19,76.2,852.8,202718,2022-06-01T11:36:23.123Z
18.2,1353.6,-2,96.2,19.1,75.1,852.8,202778,2022-06-01T11:37:23.131Z
18.2,1325.4,-3.4,94.6,19.1,75.5,852.8,202838,2022-06-01T11:38:23.132Z
17.5,1288.6,-3.4,90.5,19.1,74.6,852.8,202898,2022-06-01T11:39:23.141Z
17.5,1256.3,-2.4,88.7,19.1,74.4,852.8,202958,2022-06-01T11:40:23.142Z
17.5,1231.4,-2.4,87.2,19.1,74.2,852.8,203018,2022-06-01T11:41:23.153Z
24,1203.9,-2.4,85.4,19.2,73.8,852.8,203078,2022-06-01T11:42:23.159Z
16.9,1174.9,-4,83.6,19.2,74.1,852.8,203138,2022-06-01T11:43:23.173Z
16.9,1151.9,-0.8,82.4,19.2,74.2,852.8,203198,2022-06-01T11:44:23.181Z
16.9,1134.1,-0.8,81.5,19.2,74.3,852.8,203258,2022-06-01T11:45:23.186Z
17.5,1129.7,-0.8,81.1,19.2,74.3,852.8,203318,2022-06-01T11:46:23.199Z
17.5,1133,-1,81.3,19.3,74.5,852.8,203378,2022-06-01T11:47:23.203Z
18.2,1143.2,-1,81.6,19.3,74.6,852.8,203438,2022-06-01T11:48:23.219Z
18.2,1154.5,-2,82.1,19.3,74.2,852.8,203498,2022-06-01T11:49:23.222Z
26.1,1174.4,-1,83.1,19.4,73.9,852.8,203558,2022-06-01T11:50:23.234Z
19.6,1183.7,-3.6,83.6,19.3,74.7,852.8,203618,2022-06-01T11:51:23.244Z
20.3,1198.4,-1.2,86.4,19.2,75.1,852.8,203678,2022-06-01T11:52:23.252Z
21.3,1224,-1.2,86,19.2,74.6,852.8,203738,2022-06-01T11:53:23.258Z
21.3,1247.7,-2,86.9,19.2,74.9,852.8,203798,2022-06-01T11:54:23.260Z
21.9,1279.7,-1.4,88.6,19.2,74.7,852.8,203858,2022-06-01T11:55:23.260Z
22.6,1306.2,-1.8,90,19.2,74.8,852.8,203918,2022-06-01T11:56:23.261Z
23.2,1342.4,-1.2,92,19.3,74.7,852.8,203978,2022-06-01T11:57:23.274Z
24,1405,-0.6,95.1,19.3,74.7,852.8,204038,2022-06-01T11:58:23.288Z
24.7,1462.5,-0.6,99.8,19.2,75.2,852.8,204098,2022-06-01T11:59:23.294Z
25.3,1522.6,-0.6,103.2,19.2,75.2,852.8,204157,2022-06-01T12:00:23.304Z
26.1,1577.3,0.2,106.2,19.2,75.2,852.8,204217,2022-06-01T12:01:23.313Z
26.1,1614.7,-0.2,107.8,19.1,75.6,852.8,204277,2022-06-01T12:02:23.325Z
26.8,1650.9,1,110,19.1,75.6,852.9,204337,2022-06-01T12:03:23.333Z
27.4,1697.7,0.4,112.3,19.1,76.3,852.9,204397,2022-06-01T12:04:23.328Z
27.4,1717.3,0.2,113.2,19.1,75.3,852.8,204457,2022-06-01T12:05:23.336Z
28.2,1722.5,1.2,113.7,19.1,75,852.9,204517,2022-06-01T12:06:23.352Z
27.4,1729,1,114.8,19.1,75.4,852.9,204577,2022-06-01T12:07:23.361Z
27.4,1738.7,-3.4,115.9,19.1,75.5,852.8,204637,2022-06-01T12:08:23.375Z
27.4,1757.7,-2.4,117.3,19,76,852.8,204697,2022-06-01T12:09:23.397Z
28.2,1781.5,-1.4,119.4,19,76.4,852.8,204757,2022-06-01T12:10:23.401Z
28.8,1812.7,-2,121.4,19,76.6,852.8,204817,2022-06-01T12:11:23.408Z
29.5,1828.2,-2.2,122.3,19.1,75.6,852.8,204877,2022-06-01T12:12:23.415Z
29.5,1831.4,-3.6,122.3,19.1,75.1,852.8,204937,2022-06-01T12:13:23.426Z
30.3,1840.8,-2.6,123.2,19.2,75.1,852.8,204997,2022-06-01T12:14:23.432Z
30.9,1865.5,-2.6,124.7,19.3,75.2,852.8,205057,2022-06-01T12:15:23.431Z
31.6,1887.6,-3,123.6,19.3,74.8,852.8,205117,2022-06-01T12:16:23.442Z
32.2,1896,-3,124,19.4,74.3,852.8,205177,2022-06-01T12:17:23.446Z
33.2,1905.4,-2.2,124.9,19.4,74.5,852.8,205237,2022-06-01T12:18:23.452Z
33.2,1909.7,-3.4,124.9,19.4,74.9,852.8,205297,2022-06-01T12:19:23.466Z
33.9,1916.4,-2.4,125,19.4,74.5,852.8,205357,2022-06-01T12:20:23.473Z
34.5,1916.5,-3.4,124.8,19.4,74,852.8,205417,2022-06-01T12:21:23.480Z
42.9,1915.8,-3.6,124.4,19.5,73.7,852.8,205477,2022-06-01T12:22:23.485Z
42.9,1915.6,-1.6,123.9,19.5,73.4,852.8,205537,2022-06-01T12:23:23.500Z
42.9,1916.6,-1,123.6,19.6,73.4,852.8,205597,2022-06-01T12:24:23.509Z
43.5,1915,-0.4,122.8,19.6,73.3,852.9,205657,2022-06-01T12:25:23.527Z
43.5,1922,0.4,122.9,19.6,73.2,852.9,205717,2022-06-01T12:26:23.539Z
43.5,1927,-3.6,122.9,19.6,73.5,852.9,205777,2022-06-01T12:27:23.552Z
36.6,1926.5,-3.6,122.8,19.6,74,852.9,205837,2022-06-01T12:28:23.562Z
43.5,1928.7,-1,122.4,19.7,73.6,852.9,205897,2022-06-01T12:29:23.577Z
43.5,1926.5,-3.6,122.1,19.8,73,852.9,205957,2022-06-01T12:30:23.589Z
43.5,1919.5,-2.6,121.1,19.9,72.5,852.9,206016,2022-06-01T12:31:23.603Z
44.2,1911,-1.2,120.2,20,72.1,852.9,206076,2022-06-01T12:32:23.624Z
44.2,1898.5,-2.2,118.9,19.9,72.7,852.9,206136,2022-06-01T12:33:23.635Z
44.2,1893.3,-0.8,118.1,19.9,72.4,852.9,206196,2022-06-01T12:34:23.643Z
45,1869.9,0.2,114.9,19.9,72.4,852.9,206256,2022-06-01T12:35:23.663Z
45,1857.1,0.6,113.8,19.8,73.3,852.9,206316,2022-06-01T12:36:23.655Z
45.8,1862.6,-4.4,113.6,19.8,73.5,852.9,206376,2022-06-01T12:37:23.660Z
46.5,1864.8,-4.6,112.3,19.8,73.1,852.9,206436,2022-06-01T12:38:23.670Z
46.5,1862.4,-4.2,111.1,19.9,72.7,852.9,206496,2022-06-01T12:39:23.670Z
47.3,1854.1,-3.2,110,19.9,72.8,853,206556,2022-06-01T12:40:23.672Z
47.9,1838.4,-3.6,108.1,20,72.1,853,206616,2022-06-01T12:41:23.701Z
47.9,1819.5,1,104.3,20.1,71.4,853,206676,2022-06-01T12:42:23.708Z
48.6,1814.8,-4.4,103,20.2,71.2,853,206736,2022-06-01T12:43:23.701Z
49.2,1823.6,-3.8,103.2,20.2,70.8,853,206796,2022-06-01T12:44:23.714Z
50,1824.3,-4.2,102.3,20.2,70.8,853,206856,2022-06-01T12:45:23.724Z
50.8,1832.4,-4.6,102.7,20.3,70.2,853,206916,2022-06-01T12:46:23.752Z
51.3,1838.7,-4.6,102.3,20.4,69.7,853,206976,2022-06-01T12:47:23.753Z
52.7,1839.6,-3.8,101.7,20.6,69.6,853,207036,2022-06-01T12:48:23.769Z
52.7,1834.3,0.4,101.2,20.7,68.8,853,207096,2022-06-01T12:49:23.779Z
53.4,1827.4,0.4,100.2,20.8,68.1,853.1,207156,2022-06-01T12:50:23.781Z
54.2,1822.1,0.4,97.1,21,67.6,853,207216,2022-06-01T12:51:23.793Z
54.8,1818.1,0.4,96.7,21.1,66.9,853.1,207276,2022-06-01T12:52:23.803Z
54.8,1812.6,-0.2,96.1,21.2,66.6,853.1,207336,2022-06-01T12:53:23.808Z
54.8,1812.4,0.2,95.7,21.3,66.1,853.1,207396,2022-06-01T12:54:23.817Z
56.1,1810.7,1,94.7,21.5,65.7,853.1,207456,2022-06-01T12:55:23.824Z
56.9,1810.9,-0.2,94,21.5,65.3,853.1,207516,2022-06-01T12:56:23.834Z
