NO2 (ug/m3),CO (ug/m3),O3 (ug/m3),NO (ug/m3),TEMP (C),HUM (%RH),PRES (hPa),Uptime (s),Date
71,588.3,-2.4,12.2,30.7,37.8,848.9,76108,2022-07-12T21:17:48.716Z
73.1,613.6,0.6,13.2,30.7,37.4,848.9,76168,2022-07-12T21:18:48.721Z
69.7,637.2,0.8,14.3,30.7,36.4,848.9,76228,2022-07-12T21:19:48.729Z
73.1,663.6,1,15.3,30.6,37.3,848.8,76288,2022-07-12T21:20:48.751Z
74.5,684.8,-3.2,15.2,30.8,37.9,848.9,76348,2022-07-12T21:21:48.758Z
70.3,682.2,-0.4,15.2,31,35.3,848.9,76408,2022-07-12T21:22:48.763Z
68.2,664.2,-3.8,15.7,30.9,35.9,848.9,76468,2022-07-12T21:23:48.769Z
67.6,664.5,-3.6,15.9,30.9,35.9,848.9,76528,2022-07-12T21:24:48.780Z
66.8,674.2,-4.4,16.3,30.8,36.4,848.9,76588,2022-07-12T21:25:48.799Z
66.8,699.6,-4.6,16.9,30.6,36.9,848.9,76648,2022-07-12T21:26:48.805Z
64.7,699.2,1,16.9,30.5,37.2,848.9,76708,2022-07-12T21:27:48.812Z
66.1,711.5,-1.8,17.7,30.4,36.9,848.9,76768,2022-07-12T21:28:48.821Z
65.3,733.3,-3.2,19.4,30.5,37.3,848.9,76828,2022-07-12T21:29:48.826Z
64,728.2,1.2,21.4,30.5,38.2,848.9,76888,2022-07-12T21:30:48.848Z
61.9,704.1,-4.6,18.8,30.3,37.8,848.9,76948,2022-07-12T21:31:48.853Z
58.4,686.8,-0.4,20.2,30.1,37.8,848.8,77008,2022-07-12T21:32:48.866Z
58.4,670.3,-2.2,22.4,29.9,38.1,848.8,77068,2022-07-12T21:33:48.872Z
59.8,663.8,0.2,21.2,29.7,39.4,848.8,77128,2022-07-12T21:34:48.889Z
50.6,660.9,-1.4,21.3,29.6,40.7,848.8,77187,2022-07-12T21:35:48.895Z
57.7,649.4,-1.4,21.7,29.6,39.7,848.8,77247,2022-07-12T21:36:48.901Z
47.7,644,-1.4,22.7,29.5,40.2,848.8,77307,2022-07-12T21:37:48.911Z
46.9,650.6,-4,22.3,29.3,40.3,848.8,77367,2022-07-12T21:38:48.931Z
44.8,662.3,1,24.8,28.8,41.5,848.8,77427,2022-07-12T21:39:48.937Z
43.5,676.1,-2.6,26.5,28.4,42,848.8,77487,2022-07-12T21:40:48.943Z
45.2,694,-1.2,27,28.1,43.2,848.8,77547,2022-07-12T21:41:48.950Z
45.8,700.3,-2.6,26.4,28,42.7,848.8,77607,2022-07-12T21:42:48.957Z
45.2,689.3,-3.4,25.8,27.8,43.5,848.8,77667,2022-07-12T21:43:48.979Z
44.5,677.8,-2.6,26,27.6,43.2,848.8,77727,2022-07-12T21:44:48.984Z
46.6,662.8,-4.4,24.5,27.5,43.8,848.8,77787,2022-07-12T21:45:48.993Z
48.7,660.3,-3,25.4,27.4,45.1,848.8,77847,2022-07-12T21:46:49.002Z
50.8,678.4,-0.2,25.8,27.3,45.8,848.8,77907,2022-07-12T21:47:49.006Z
54.4,710.6,-0.4,26.3,27.3,45.4,848.8,77967,2022-07-12T21:48:49.012Z
56.5,788.4,-3,27.8,27.3,46.7,848.8,78027,2022-07-12T21:49:49.017Z
57.1,853,1,29.3,27.2,46.6,848.8,78087,2022-07-12T21:50:49.025Z
59.9,905.3,-1.8,29.7,27.2,46.6,848.8,78147,2022-07-12T21:51:49.031Z
59.9,947.1,0.4,30.1,27.1,47.5,848.8,78207,2022-07-12T21:52:49.054Z
60.7,947.2,-4.4,29.9,27.1,47,848.8,78267,2022-07-12T21:53:49.059Z
60.7,965.9,-4.2,30.1,27,47.8,848.8,78327,2022-07-12T21:54:49.066Z
62.1,992.5,-4,31.6,26.9,48.4,848.8,78387,2022-07-12T21:55:49.077Z
62.8,1005.1,-4.4,31.5,26.8,48.1,848.8,78447,2022-07-12T21:56:49.095Z
62.8,1005.8,-4,31.3,26.7,4,78447,78387,2022-07-12T21:57:49.102Z
66.6,1083.9,-0.4,32.9,26.6,48.4,848.8,78567,2022-07-12T21:58:49.109Z
70.1,1112.1,-2.2,32.8,26.6,48.8,848.8,78627,2022-07-12T21:59:49.115Z
71.4,1160.9,0.4,34.6,26.6,50.5,848.8,78687,2022-07-12T22:00:49.122Z
75.1,1198.2,1,34.6,26.6,48.8,848.8,78747,2022-07-12T22:01:49.144Z
73.7,1148,-4.6,32.6,26.6,49.1,848.8,78807,2022-07-12T22:02:49.149Z
75.1,1121.1,-1.6,32.1,26.6,49.3,848.7,78867,2022-07-12T22:03:49.156Z
77.2,1126.1,0.6,31.9,26.5,49.4,848.8,78927,2022-07-12T22:04:49.168Z
80,1195.5,-0.8,33.6,26.4,49.9,848.8,78987,2022-07-12T22:05:49.186Z
82.9,1268.5,-2.2,34.9,26.4,49.8,848.8,79046,2022-07-12T22:06:49.191Z
86.5,1308.6,-3.8,34.5,26.4,50.3,848.8,79106,2022-07-12T22:07:49.198Z
89.4,1344.9,0.2,35,26.4,50.9,848.8,79166,2022-07-12T22:08:49.207Z
85,1368.8,-1.4,36.4,26.4,51.4,848.8,79226,2022-07-12T22:09:49.227Z
86,1389.3,-1.4,36.9,26.3,51.7,848.8,79286,2022-07-12T22:10:49.233Z
87.3,1415,-0.8,37.5,26.3,52.3,848.8,79346,2022-07-12T22:11:49.240Z
90.2,1415,-0.4,36.6,26.2,52.6,848.8,79406,2022-07-12T22:12:49.246Z
88.6,1429.3,-2.6,38,26.2,52.6,848.8,79466,2022-07-12T22:13:49.259Z
89.4,1441.9,-0.8,38.6,26.2,53.2,848.8,79526,2022-07-12T22:14:49.276Z
90.7,1488.2,0.6,42.3,26.1,53.1,848.8,79586,2022-07-12T22:15:49.282Z
92.8,1557.5,0.8,43.7,26.1,54.3,848.9,79646,2022-07-12T22:16:49.289Z
92.8,1555.5,0.4,42.9,26,53.9,848.8,79706,2022-07-12T22:17:49.298Z
95.1,1613.9,-3.6,44.7,26,53.9,848.9,79766,2022-07-12T22:18:49.317Z
95.7,1686.6,-0.4,46.4,26,53.8,848.9,79826,2022-07-12T22:19:49.324Z
96.5,1732.3,0.4,45.7,26,53.7,848.8,79886,2022-07-12T22:20:49.329Z
95.1,1721.2,-0.6,44.1,25.9,54,848.8,79946,2022-07-12T22:21:49.337Z
95.1,1700.5,1.2,42.6,25.8,54.6,848.8,80006,2022-07-12T22:22:49.343Z
95.1,1664.6,-4.6,41.5,25.8,55.1,848.8,80066,2022-07-12T22:23:49.365Z
95.1,1679.8,-2.8,41.3,25.7,55.2,848.8,80126,2022-07-12T22:24:49.371Z
96.7,1762.1,-1.2,41.3,25.7,55.3,848.8,80186,2022-07-12T22:25:49.378Z
97.4,1862.6,-2.2,40.4,25.6,54.9,848.8,80246,2022-07-12T22:26:49.389Z
96.7,1947.4,-3,43,25.6,55.2,848.8,80306,2022-07-12T22:27:49.408Z
97.4,1964.9,-2,41.5,25.6,55.4,848.9,80366,2022-07-12T22:28:49.414Z
97.4,1964.9,-2.2,41.4,25.5,55.7,848.9,80426,2022-07-12T22:29:49.420Z
98.2,1984.6,-2.2,40.4,25.5,56.2,848.9,80486,2022-07-12T22:30:49.430Z
98.2,1998.1,-3,40.8,25.4,56.3,848.9,80546,2022-07-12T22:31:49.434Z
98.8,2032.5,-3,40.3,25.4,56.5,848.9,80606,2022-07-12T22:32:49.456Z
98.2,2066.6,-4,40.4,25.4,56.4,848.9,80666,2022-07-12T22:33:49.461Z
98.8,2045.5,-3.4,39,25.3,56.2,849,80726,2022-07-12T22:34:49.468Z
97.4,1966.2,-4.4,36.8,25.3,56.6,849,80786,2022-07-12T22:35:49.480Z
97.4,1879.6,-3.2,33.6,25.2,56.8,849,80846,2022-07-12T22:36:49.498Z
98.2,1838.9,-3.2,31.9,25.2,56.9,849,80905,2022-07-12T22:37:49.503Z
97.4,1844.1,-3.4,32.1,25.2,57.2,849,80965,2022-07-12T22:38:49.511Z
98.8,1860.5,-2.4,32.3,25.1,57.1,849,81025,2022-07-12T22:39:49.521Z
99.5,1895.1,-3.2,33.4,25.1,56.8,849,81085,2022-07-12T22:40:49.538Z
99.5,1914.6,-4.4,32.9,25.1,57.1,849,81145,2022-07-12T22:41:49.546Z
98.8,1890.4,-4.4,32.1,25,57.4,849.1,81205,2022-07-12T22:42:49.551Z
99.5,1878.9,-3,30.9,25,57.7,849.1,81265,2022-07-12T22:43:49.559Z
100.5,1895.9,-2.2,33.5,25,58.1,849.1,81325,2022-07-12T22:44:49.581Z
99,1857.9,0,29.5,24.9,57.9,849.1,81385,2022-07-12T22:45:49.588Z
99,1814.7,-4,27.8,24.9,57.7,849.1,81445,2022-07-12T22:46:49.593Z
99.7,1852.7,-1.4,30.5,24.9,58.2,849.1,81505,2022-07-12T22:47:49.599Z
101.3,1913.7,-2.2,31.1,24.9,58.2,849.2,81565,2022-07-12T22:48:49.611Z
101.8,1911.7,0.6,28.5,24.9,57.9,849.2,81625,2022-07-12T22:49:49.630Z
101.8,1940.3,0,29.5,24.9,57.9,849.2,81685,2022-07-12T22:50:49.635Z
101.8,1914.4,-4.4,30.5,24.9,58,849.2,81745,2022-07-12T22:51:49.642Z
102.6,1892,-4.6,29.5,24.8,58.4,849.2,81805,2022-07-12T22:52:49.652Z
102.6,1857.7,0.6,28.7,24.8,58.3,849.3,81865,2022-07-12T22:53:49.655Z
102.6,1835.7,0.2,28,24.8,58.3,849.3,81925,2022-07-12T22:54:49.677Z
103.9,1816.4,1,26.8,24.8,58,849.4,81985,2022-07-12T22:55:49.684Z
104.7,1799.9,0.2,26.7,24.8,58.3,849.4,82045,2022-07-12T22:56:49.690Z
104.7,1755.9,-1.6,25,24.7,58.1,849.3,82105,2022-07-12T22:57:49.702Z
104.7,1728.3,-2.6,23.7,24.7,58.4,849.4,82165,2022-07-12T22:58:49.719Z
106.4,1734.2,-2,24,24.7,58.4,849.4,82225,2022-07-12T22:59:49.726Z
106.4,1801.5,-3.6,26.2,24.7,59,849.4,82285,2022-07-12T23:00:49.732Z
105.5,1834.1,-3,28,24.7,59.3,849.4,82345,2022-07-12T23:01:49.743Z
106.4,1885.5,-1.2,29.5,24.6,59.2,849.4,82405,2022-07-12T23:02:49.761Z
106.4,1876.3,-2.8,28.5,24.6,59.2,849.4,82465,2022-07-12T23:03:49.767Z
105.5,1895,-2.2,29.9,24.6,59.2,849.4,82525,2022-07-12T23:04:49.773Z
105.5,1940,-0.2,30.5,24.6,59.6,849.4,82585,2022-07-12T23:05:49.780Z
105.5,1954.8,0.2,30.3,24.5,59.7,849.4,82645,2022-07-12T23:06:49.787Z
104.7,1930.1,-0.2,28.5,24.5,60,849.4,82705,2022-07-12T23:07:49.794Z
104,1937.1,-4.6,29,24.4,60.1,849.4,82764,2022-07-12T23:08:49.800Z
104.7,1950.7,-3.8,29.2,24.4,60.1,849.4,82824,2022-07-12T23:09:49.807Z
104.7,1956.4,1,29,24.4,60.3,849.4,82884,2022-07-12T23:10:49.816Z
104.3,1945,1.2,29.2,24.4,60.2,849.5,82944,2022-07-12T23:11:49.836Z
104.3,1933.3,-4,28.4,24.3,60.6,849.5,83004,2022-07-12T23:12:49.842Z
104.9,1926.5,-3.6,28.2,24.3,60.8,849.5,83064,2022-07-12T23:13:49.848Z
104.9,1903.3,-4,27.9,24.3,60.7,849.5,83124,2022-07-12T23:14:49.855Z
105.7,1878.3,-3.2,27.2,24.3,60.8,849.5,83184,2022-07-12T23:15:49.862Z
106.4,1864.1,-3.2,26.8,24.2,61.6,849.6,83244,2022-07-12T23:16:49.884Z
106.4,1895,-3.6,28.3,24.2,61.7,849.6,83304,2022-07-12T23:17:49.890Z
107,1948.5,-3.4,29.4,24.1,61.7,849.6,83364,2022-07-12T23:18:49.895Z
107,1939.7,-3.8,28.3,24.1,61.6,849.6,83424,2022-07-12T23:19:49.907Z
107,1904.2,-4.2,26.7,24.1,61.6,849.6,83484,2022-07-12T23:20:49.926Z
107,1876.4,-4.2,26,24.1,61.7,849.6,83544,2022-07-12T23:21:49.932Z
107,1865.6,-4.4,27.3,24.1,62,849.6,83604,2022-07-12T23:22:49.938Z
107.8,1857.6,-4.2,26.8,24,62,849.6,83664,2022-07-12T23:23:49.946Z
108.6,1860.6,-4.6,27.3,24,62.2,849.6,83724,2022-07-12T23:24:49.952Z
107.8,1878.5,0.6,28.7,24,62.6,849.6,83784,2022-07-12T23:25:49.974Z
108.8,1869.9,-4.2,28.2,24,62.6,849.6,83844,2022-07-12T23:26:49.980Z
108.8,1853.9,0.8,27.2,23.9,62.7,849.7,83904,2022-07-12T23:27:49.986Z
109.5,1844,1,27,23.9,62.7,849.7,83964,2022-07-12T23:28:49.998Z
102.1,1849.8,0,28.5,23.9,63.1,849.7,84024,2022-07-12T23:29:50.017Z
102.8,1845.5,-2.4,28.5,23.8,63.5,849.7,84084,2022-07-12T23:30:50.022Z
102.8,1821.5,-3.4,28,23.8,63.6,849.7,84144,2022-07-12T23:31:50.029Z
102.8,1787.5,-3.4,26.8,23.8,63.5,849.8,84204,2022-07-12T23:32:50.038Z
102.1,1750.1,-4.2,25.8,23.8,63.9,849.8,84264,2022-07-12T23:33:50.057Z
102.1,1715.5,-3.8,24.9,23.7,64,849.8,84324,2022-07-12T23:34:50.063Z
102.1,1683.6,1.2,23.8,23.7,64,849.7,84384,2022-07-12T23:35:50.070Z
102.8,1646,-4.4,22.4,23.7,63.8,849.7,84444,2022-07-12T23:36:50.077Z
102.1,1601.4,-0.2,21.8,23.6,64.5,849.7,84504,2022-07-12T23:37:50.089Z
102.1,1557.6,0.2,20.3,23.6,64.7,849.8,84564,2022-07-12T23:38:50.109Z
102.8,1515.8,-0.8,18.9,23.6,64.2,849.8,84624,2022-07-12T23:39:50.112Z
102.8,1477.9,-2.2,17.9,23.6,64.4,849.8,84683,2022-07-12T23:40:50.118Z
102.4,1448.3,-2.2,17.8,23.5,64.4,849.8,84743,2022-07-12T23:41:50.128Z
102.4,1437,-1.6,17.7,23.5,64.1,849.8,84803,2022-07-12T23:42:50.147Z
103,1441.5,-0.8,18,23.5,64,849.8,84863,2022-07-12T23:43:50.154Z
104.5,1482.8,0.4,19.5,23.5,64,849.8,84923,2022-07-12T23:44:50.159Z
104.5,1581.7,0,23,23.5,64.8,849.9,84983,2022-07-12T23:45:50.167Z
104.5,1611,1.2,25.5,23.5,65.3,849.9,85043,2022-07-12T23:46:50.174Z
105.1,1669.6,-3.2,27.9,23.5,65.4,849.9,85103,2022-07-12T23:47:50.196Z
106.6,1728.7,-2.8,31,23.5,66,849.9,85163,2022-07-12T23:48:50.201Z
107.4,1784.1,-3.2,33.1,23.4,66.3,849.9,85223,2022-07-12T23:49:50.208Z
107.4,1810.8,-3.6,35.1,23.4,66.6,849.9,85283,2022-07-12T23:50:50.219Z
107.4,1849.2,-2.6,36.9,23.3,66.9,849.9,85343,2022-07-12T23:51:50.239Z
107.4,1884.4,-2.4,38.9,23.3,67.4,849.9,85403,2022-07-12T23:52:50.244Z
107.4,1904.6,-1.6,40,23.3,67.4,840.9,85463,2022-07-12T23:53:50.250Z
107.4,1932.6,-0.8,41.9,23.2,67.5,850,85523,2022-07-12T23:54:50.260Z
106.6,1927.6,-0.4,41.9,23.2,67.8,850,85583,2022-07-12T23:55:50.264Z
106.6,1923.5,0.8,44,23.2,68.3,850,85643,2022-07-12T23:56:50.286Z
106.6,1915.8,1,43.9,23.1,68.2,850.1,85703,2022-07-12T23:57:50.292Z
106.6,1904.5,1,44.4,23.1,68.6,850.1,85763,2022-07-12T23:58:50.298Z
106.6,1897.3,0.8,44,23,68.5,850.1,85823,2022-07-12T23:59:50.311Z
106.6,1865,0.6,42,23,68.9,850.1,85883,2022-07-13T00:00:50.313Z
106.6,1829.2,0.4,40.9,23,69,850.1,85943,2022-07-13T00:01:50.318Z
106.1,1824.4,0.2,41.1,22.9,69.2,850.1,86003,2022-07-13T00:02:50.324Z
107.6,1820.3,-4.2,41.4,22.9,69,850.1,86063,2022-07-13T00:03:50.334Z
107.6,1817.4,-0.4,41.3,22.9,69.4,850.2,86123,2022-07-13T00:04:50.354Z
108.2,1821.9,-1,41.3,22.9,69.2,850.2,86183,2022-07-13T00:05:50.361Z
108.2,1830.4,-1.8,41.3,22.9,69.2,850.2,86243,2022-07-13T00:06:50.366Z
108.2,1817.3,-1.8,41.8,22.9,69.5,850.2,86303,2022-07-13T00:07:50.373Z
108.2,1789.8,-2.4,40.4,22.8,69.4,850.2,86363,2022-07-13T00:08:50.385Z
107.6,1766.5,-2.8,39.8,22.8,69.5,850.3,86423,2022-07-13T00:09:50.403Z
107.6,1758.4,-3,39.8,22.8,69.6,850.3,86483,2022-07-13T00:10:50.408Z
106.9,1753.4,-3.8,39.9,22.8,69.5,850.3,86542,2022-07-13T00:11:50.414Z
106.9,1754.1,-3.2,40.3,22.8,69.6,850.4,86602,2022-07-13T00:12:50.424Z
106.1,1761.6,-3.2,40.9,22.8,70,850.4,86662,2022-07-13T00:13:50.444Z
106.1,1770.4,-2.2,42.3,22.7,70,850.5,86722,2022-07-13T00:14:50.450Z
105.5,1772.7,-2.6,42,22.7,70.3,850.5,86782,2022-07-13T00:15:50.455Z
104.6,1737.4,-2.6,40.1,22.7,70.2,850.5,86842,2022-07-13T00:16:50.463Z
103.8,1711.3,-2.4,40.1,22.7,70.5,850.6,86902,2022-07-13T00:17:50.470Z
103.8,1703.1,-2,39.4,22.7,70.5,850.6,86962,2022-07-13T00:18:50.493Z
103.8,1696.7,-2.4,38.6,22.7,70.2,850.6,87022,2022-07-13T00:19:50.498Z
103.1,1689.3,-3,38.4,22.7,70.5,850.6,87082,2022-07-13T00:20:50.504Z
103.4,1687.8,-2,39.1,22.7,70.3,850.6,87142,2022-07-13T00:21:50.516Z
103.4,1670.7,-3,38.3,22.7,70.7,850.6,87202,2022-07-13T00:22:50.535Z
103.4,1672.1,-3,38.9,22.7,70.8,850.7,87262,2022-07-13T00:23:50.540Z
104,1693.3,-3,41,22.6,70.7,850.7,87322,2022-07-13T00:24:50.547Z
104,1745.8,-3.2,43.5,22.6,70.6,850.7,87382,2022-07-13T00:25:50.556Z
104,1772.5,-3.2,44.5,22.6,70.7,850.7,87442,2022-07-13T00:26:50.560Z
104,1742.1,-3.2,42.6,22.6,70.5,850.7,87502,2022-07-13T00:27:50.582Z
104,1724.6,-3.2,42.5,22.6,71.2,850.7,87562,2022-07-13T00:28:50.588Z
104,1741,-3.2,44.5,22.6,70.9,850.8,87622,2022-07-13T00:29:50.594Z
104.8,1769.4,-3.2,45.4,22.6,70.8,850.8,87682,2022-07-13T00:30:50.607Z
104.8,1783.2,-4.2,45.5,22.6,71.1,850.9,87742,2022-07-13T00:31:50.624Z
104,1785,-4.6,44.7,22.6,71.3,850.9,87802,2022-07-13T00:32:50.630Z
103.4,1760,-4.2,42.9,22.6,70.9,850.9,87862,2022-07-13T00:33:50.637Z
102.7,1730.5,-3.8,41.4,22.6,70.8,850.9,87922,2022-07-13T00:34:50.646Z
101.9,1722,-3.4,41.1,22.6,71.4,850.9,87982,2022-07-13T00:35:50.666Z
101.3,1664.2,-3.4,38.5,22.5,71.2,850.9,88042,2022-07-13T00:36:50.672Z
101.3,1627.6,-3.2,37,22.5,71.4,850.9,88102,2022-07-13T00:37:50.678Z
101.3,1595.9,-3.6,35.6,22.5,71.4,850.9,88162,2022-07-13T00:38:50.686Z
101.3,1569.2,-3.8,34.5,NaN,850.9,88162,88102,2022-07-13T00:39:50.692Z
100.6,1560.1,-3.8,33.9,22.5,71.2,850.9,88282,2022-07-13T00:40:50.714Z
100.6,1574,-3.2,34.5,22.5,71.5,851,88342,2022-07-13T00:41:50.720Z
100.6,1578,-3.2,34.9,22.5,71.6,851,88401,2022-07-13T00:42:50.726Z
100.6,1574.3,-3.4,34.9,22.4,71.4,851,88461,2022-07-13T00:43:50.737Z
101.3,1573.8,-3.2,34.5,22.4,71.5,851,88521,2022-07-13T00:44:50.756Z
101.3,1556,-3.6,35.8,22.4,72.2,851,88581,2022-07-13T00:45:50.762Z
101.3,1551.6,1.2,33.4,22.4,71.9,851,88641,2022-07-13T00:46:50.768Z
100.6,1543.9,0.8,33.4,22.4,71.9,851.1,88701,2022-07-13T00:47:50.776Z
100.6,1532.6,1,33.1,22.4,71.9,851.1,88761,2022-07-13T00:48:50.782Z
100.6,1528.6,0.8,33.4,22.4,71.6,851.2,88821,2022-07-13T00:49:50.805Z
100.6,1539.1,0.4,33.8,22.4,71.8,851.2,88881,2022-07-13T00:50:50.810Z
100.6,1557.6,-3.8,36.6,22.4,72,851.2,88941,2022-07-13T00:51:50.817Z
100.6,1594.8,-3.4,38.3,22.4,72.1,851.3,89001,2022-07-13T00:52:50.828Z
100.6,1624.6,-3.6,39.5,22.4,72.1,851.3,89061,2022-07-13T00:53:50.846Z
100.6,1619.5,-3.6,39.5,22.4,72.1,851.3,89121,2022-07-13T00:54:50.852Z
100.6,1617.9,-3.2,39.1,22.4,72.2,851.3,89181,2022-07-13T00:55:50.858Z
100.6,1627.8,-2.8,39.1,22.4,72.3,851.3,89241,2022-07-13T00:56:50.868Z
99.8,1615.5,-3.6,38.3,22.4,72.5,851.3,89301,2022-07-13T00:57:50.887Z
98.8,1608.2,-3.4,38,22.4,72.5,851.3,89361,2022-07-13T00:58:50.894Z
98.8,1601.4,-2.2,37.1,22.3,72.4,851.4,89421,2022-07-13T00:59:50.899Z
98.3,1580.5,-3.6,36,22.3,73.2,851.4,89481,2022-07-13T01:00:50.907Z
98.3,1548.4,-3,34.5,22.3,72.6,851.4,89541,2022-07-13T01:01:50.920Z
97.5,1515.8,-4,32.9,22.3,72.7,851.4,89601,2022-07-13T01:02:50.922Z
96.7,1495.1,-3.2,32,22.3,72.7,851.4,89661,2022-07-13T01:03:50.926Z
96,1453.8,-3,30.5,22.2,72.7,851.4,89721,2022-07-13T01:04:50.933Z
96,1427.2,-1.8,29.5,22.2,72.9,851.4,89781,2022-07-13T01:05:50.942Z
96,1400.7,-2.2,28.8,22.2,73.2,851.5,89841,2022-07-13T01:06:50.962Z
95.4,1376.1,-2.8,27.7,22.2,73.2,851.5,89901,2022-07-13T01:07:50.968Z
95.4,1348.4,-2,26.5,22.2,73,851.5,89961,2022-07-13T01:08:50.974Z
95.4,1327.3,-2.8,25.7,22.2,73.3,851.5,90021,2022-07-13T01:09:50.982Z
94.6,1307.5,-2.6,25,22.2,73.2,851.5,90081,2022-07-13T01:10:51.004Z
94.6,1296.7,-1.8,24.5,22.2,73.5,851.5,90141,2022-07-13T01:11:51.010Z
94.6,1291.4,-2,24,22.2,73.4,851.5,90201,2022-07-13T01:12:51.016Z
93.9,1284.7,-1.8,23.7,22.2,73.2,851.5,90260,2022-07-13T01:13:51.023Z
93.3,1282.2,-1.2,23.3,22.2,73.3,851.5,90320,2022-07-13T01:14:51.033Z
92.5,1261.2,-0.4,22.3,22.2,73.6,851.5,90380,2022-07-13T01:15:51.053Z
91.8,1230.2,0,21,22.1,73.4,851.5,90440,2022-07-13T01:16:51.059Z
91.2,1207.4,1,20.2,22.1,73.3,851.6,90500,2022-07-13T01:17:51.064Z
91.2,1197.6,-4.4,19.5,22.1,73.4,851.6,90560,2022-07-13T01:18:51.072Z
91.2,1206.4,-4.4,19.5,22.1,73.6,851.6,90620,2022-07-13T01:19:51.078Z
91.2,1218.7,1.2,19.8,22.1,73.7,851.6,90680,2022-07-13T01:20:51.100Z
83.7,1205.6,1.2,19.5,22.1,74,851.6,90740,2022-07-13T01:21:51.106Z
91.2,1212.5,-1.8,19.7,22.1,73.8,851.6,90800,2022-07-13T01:22:51.113Z
83.2,1236,0.4,20.7,22.1,74,851.6,90860,2022-07-13T01:23:51.124Z
90.4,1263.4,-1.6,21.8,22.1,73.8,851.7,90920,2022-07-13T01:24:51.142Z
90.4,1305.2,1.2,23.3,22.1,73.6,851.7,90980,2022-07-13T01:25:51.148Z
83.7,1327.5,1.2,24.2,22.1,74,851.7,91040,2022-07-13T01:26:51.154Z
83.7,1336.3,-2.8,24.5,22.1,74,851.7,91100,2022-07-13T01:27:51.164Z
90.4,1354.2,-2.8,24.5,22.1,73.7,851.7,91160,2022-07-13T01:28:51.169Z
90.4,1367.7,0.8,24.7,22.1,73.8,851.7,91220,2022-07-13T01:29:51.191Z
89.1,1362.5,0.4,25.3,22.1,73.7,851.7,91280,2022-07-13T01:30:51.196Z
89.1,1353.5,-4.4,24.8,22.1,73.8,851.7,91340,2022-07-13T01:31:51.203Z
89.1,1336.5,-4.4,24,22.1,73.8,851.7,91400,2022-07-13T01:32:51.216Z
82,1336.3,-4.4,23.9,22.1,74.4,851.8,91460,2022-07-13T01:33:51.233Z
81.1,1314.6,-1.4,23.2,22.1,74.2,851.8,91520,2022-07-13T01:34:51.238Z
80.3,1299.9,-0.4,22.4,22.1,74.4,851.8,91580,2022-07-13T01:35:51.245Z
80.3,1296.7,0.2,22.2,22.1,74.6,851.8,91640,2022-07-13T01:36:51.254Z
79.5,1293.3,-0.2,22,22,74.4,851.8,91700,2022-07-13T01:37:51.275Z
79.5,1287.6,0.6,22,22,74.8,851.9,91760,2022-07-13T01:38:51.280Z
79,1261.6,0.6,20.9,22,74.8,851.9,91820,2022-07-13T01:39:51.286Z
79,1248.1,-4.6,20.7,22,74.8,851.9,91880,2022-07-13T01:40:51.293Z
79,1225.4,0.8,19.9,22,74.9,851.9,91940,2022-07-13T01:41:51.300Z
79,1213.8,0.6,21.4,22,75,851.9,92000,2022-07-13T01:42:51.323Z
79.5,1207.6,0.6,21.3,22,75.1,851.9,92060,2022-07-13T01:43:51.329Z
79.5,1202.9,-0.2,20.9,22,75.2,851.9,92119,2022-07-13T01:44:51.334Z
79.5,1205.2,-0.6,20.9,21.9,75.7,851.9,92179,2022-07-13T01:45:51.346Z
79.5,1220.8,-0.6,22,21.9,75.6,851.9,92239,2022-07-13T01:46:51.365Z
79.5,1250.7,-0.2,23,21.9,75.3,851.9,92299,2022-07-13T01:47:51.370Z
80.3,1283.3,0.4,24,21.9,75.4,851.9,92359,2022-07-13T01:48:51.377Z
80.3,1323.1,-0.6,26.3,21.9,75.6,852,92419,2022-07-13T01:49:51.386Z
79.5,1336.3,-0.6,26.7,21.9,75.8,852,92479,2022-07-13T01:50:51.406Z
79.5,1335.1,-0.2,26.8,21.9,75.7,852,92539,2022-07-13T01:51:51.412Z
79.5,1347.6,-0.2,27.8,21.9,76,852,92599,2022-07-13T01:52:51.418Z
79,1369.7,0.4,28.7,21.9,76.1,852,92659,2022-07-13T01:53:51.424Z
79,1388,0.8,29.4,21.9,76.1,852,92719,2022-07-13T01:54:51.437Z
79,1401,0.8,30.1,21.8,76,852,92779,2022-07-13T01:55:51.454Z
79.5,1436.5,-4.2,31.5,21.8,76.1,852,92839,2022-07-13T01:56:51.461Z
79.5,1492.8,-4.4,33.5,21.8,76.2,852,92899,2022-07-13T01:57:51.467Z
79.5,1544.9,-4,35.4,21.8,76.2,852,92959,2022-07-13T01:58:51.477Z
79,1570.2,-4,36.9,21.8,76.3,852,93019,2022-07-13T01:59:51.496Z
79,1578,-3.2,37.3,21.8,76.4,852.1,93079,2022-07-13T02:00:51.503Z
79,1599.7,-3.2,38.4,21.8,76.3,852.1,93139,2022-07-13T02:01:51.508Z
79.5,1624.8,-3.2,39.4,21.8,76.5,852.1,93199,2022-07-13T02:02:51.516Z
79.5,1622.6,-3.4,39.4,21.8,76.3,852.2,93259,2022-07-13T02:03:51.522Z
79.5,1612.4,-3.4,38.9,21.8,76.4,852.2,93319,2022-07-13T02:04:51.544Z
79.5,1588.5,-3.4,38,21.8,76.4,852.2,93379,2022-07-13T02:05:51.550Z
